p10,p25,p50,p75,p90,metric,comid,result_type,gageid,gagetype,station_nm,lat,lon,MP_metric,class3_id,class3_name,CLASS_NAME
1,1,1,1,1,Peak_Fre_10,8941693,observed,10336660,REF,BLACKWOOD C NR TAHOE CITY CA,39.10740708,-120.1621352,0.8666666666666667,NA,NA,NA
1,1,2,2.75,3.1000000000000014,Peak_Fre_2,8941693,observed,10336660,REF,BLACKWOOD C NR TAHOE CITY CA,39.10740708,-120.1621352,0.8666666666666667,NA,NA,NA
1,1,1,2,2,Peak_Fre_5,8941693,observed,10336660,REF,BLACKWOOD C NR TAHOE CITY CA,39.10740708,-120.1621352,0.8666666666666667,NA,NA,NA
112,169.25,217.5,235.25,256,DS_Dur_WS,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
287,296,304,315.5,331,DS_Tim,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
0.8734999999999999,1.4,2,2.9975000000000005,4.6600000000000055,DS_Mag_50,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
2.354,3.3925,6.9,12.2125,16.870000000000015,DS_Mag_90,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
2,2.25,4,5,6,FA_Dur,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
2.481837597134195,5.2856701736095495,8.151688960367075,16.979498331159643,35.773604823046156,FA_Mag,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
4.7,18.25,28.5,41.75,58.400000000000034,FA_Tim,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
0.06623188405797101,0.07073802463906245,0.07537828276638481,0.08000285551113653,0.08387681159420288,SP_ROC,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
53,56.75,63.5,70,81,SP_Dur,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
52.120000000000005,76.425,155,235,281.6,SP_Mag,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
223.7,230,240.5,252.25,263.3,SP_Tim,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
52.7,69,84,127.75,200,Wet_BFL_Dur,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
6.589300000000001,10.035,15.29,23.6,31.532000000000004,Wet_BFL_Mag_10,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
18.4,26.75,43.95,63.575,85.45000000000007,Wet_BFL_Mag_50,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
39,114.25,154.5,177.25,189.3,Wet_Tim,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
83.8,91,92,99,102,Peak_Tim_10,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
116.65,160.375,223.5,245.25,251.25,Peak_Tim_2,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
89.8,93.75,126.5,218,232.3,Peak_Tim_5,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
1,1,1,1,1.5999999999999996,Peak_Dur_10,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
1,2,4,8,14.4,Peak_Dur_2,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
1,1,2,2.75,4,Peak_Dur_5,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
707.6,707.6,707.6,707.6,707.6,Peak_10,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
235.5,235.5,235.5,235.5,235.5,Peak_2,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
418.00000000000006,418.00000000000006,418.00000000000006,418.00000000000006,418.00000000000006,Peak_5,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
1,1,1,1,1,Peak_Fre_10,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
1,1,2,3,4.699999999999999,Peak_Fre_2,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
1,1,1,1.75,3,Peak_Fre_5,8941685,observed,10336676,REF,WARD C AT HWY 89 NR TAHOE PINES CA,39.1321292,-120.1576913,0.8666666666666667,NA,NA,NA
149.6,219.5,232,248,254.6,DS_Dur_WS,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
299.2,308,320,327,338.6,DS_Tim,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
3.38,4.045,4.3,5.9,6.909999999999999,DS_Mag_50,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
4.22,4.8965,5.96,7.769999999999999,11,DS_Mag_90,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
2.7,3,3,5,8,FA_Dur,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
8.468226967557126,10.252358224021322,12.10571241898133,19.241517912857617,24.4654755069804,FA_Mag,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
21.4,33.25,43,57.5,65,FA_Tim,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
0.01970649334567271,0.02661279333399051,0.04015462976525914,0.05128205128205124,0.05919117647058824,SP_ROC,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
49,53.75,70.5,81,91,SP_Dur,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
16.35,21.6,44,65.35,73.56000000000003,SP_Mag,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
233.7,235.75,249.5,256,265.90000000000003,SP_Tim,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
43.599999999999994,47.5,60,76.5,122.19999999999996,Wet_BFL_Dur,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
4.996,5.665500000000001,7.520000000000002,10.28,14.599999999999998,Wet_BFL_Mag_10,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
9.838,11.525,14.7,21.2,43.8,Wet_BFL_Mag_50,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
136.99999999999997,167.5,189,198,214.6,Wet_Tim,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
231.8,237.5,247,256.5,262.2,Peak_Tim_10,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
222.5,234.5,239.25,244.75,248.2,Peak_Tim_2,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
225.9,227.25,233,242,249.2,Peak_Tim_5,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
12.2,12.5,13,13.5,13.8,Peak_Dur_10,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
9.8,14.5,24.5,32.25,49.2,Peak_Dur_2,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
1.3,1.75,13,24.25,24.7,Peak_Dur_5,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
92.20000000000006,92.20000000000006,92.20000000000006,92.20000000000006,92.20000000000006,Peak_10,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
48.5,48.5,48.5,48.5,48.5,Peak_2,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
81,81,81,81,81,Peak_5,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
1.2000000000000002,1.5,2,2.5,2.8,Peak_Fre_10,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
1,1,2,2,3.0999999999999996,Peak_Fre_2,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
1,1,2,3,3,Peak_Fre_5,8944527,observed,10336770,REF,"TROUT CK AT USFS RD 12N01 NR MEYERS, CA",38.8632405,-119.9582367,0.5277777777777778,NA,NA,NA
94.2,163,198,215,230,DS_Dur_WS,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
302.9,315.75,332,342,350.09999999999997,DS_Tim,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
9.416,12,17,21,25.800000000000004,DS_Mag_50,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
12.006,15.7,22,31.40000000000001,38.958000000000034,DS_Mag_90,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
2,3,3,4,6,FA_Dur,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
22.76496607273041,30.93093937670737,45.45433431157011,64.99469369272202,81.1274795649044,FA_Mag,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
13,25,42,53,62,FA_Tim,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
0.02580328879992542,0.02980438386473417,0.03566064962728595,0.04545454545454545,0.0600661764705882,SP_ROC,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
54,64,77,90.25,99.1,SP_Dur,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
33,44.099999999999994,100.05,187.75,264.1,SP_Mag,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
232.7,242,252.5,261.25,273,SP_Tim,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
63.2,78,100,143,196.40000000000003,Wet_BFL_Dur,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
13.02,18.27,27,37.06,58.560000000000045,Wet_BFL_Mag_10,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
21,33,45,70,114.80000000000004,Wet_BFL_Mag_50,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
47.4,114,156,180,190,Wet_Tim,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
87,91.25,107.5,209.25,253.5,Peak_Tim_10,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
157.29999999999998,196.25,224,238.625,248.1,Peak_Tim_2,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
95,142.25,229,249.5,270.2,Peak_Tim_5,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
1,1.25,2.5,3.75,19,Peak_Dur_10,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
6,25.5,42.5,60.75,74.1,Peak_Dur_2,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
2,2,5.5,12,36.900000000000006,Peak_Dur_5,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
329.90000000000003,329.90000000000003,329.90000000000003,329.90000000000003,329.90000000000003,Peak_10,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
113.5,113.5,113.5,113.5,113.5,Peak_2,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
256,256,256,256,256,Peak_5,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
1,1,1,1,2.5,Peak_Fre_10,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
1,2,3,4,4,Peak_Fre_2,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
1,1,1,2,2.9000000000000004,Peak_Fre_5,8944453,observed,10336780,REF,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,0.5172413793103449,NA,NA,NA
111.4,156,213,238.5,254,DS_Dur_WS,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
283.6,289,301,311.5,321.4,DS_Tim,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
1.76,2.01,2.8,3.814999999999999,4.54,DS_Mag_50,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
2.46,2.959999999999999,4.57,6.15,8.376,DS_Mag_90,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
2,3,4,5,7.600000000000001,FA_Dur,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
4.380303427732932,7.192711090229988,10.9480765742748,14.91616449009054,25.381677718935325,FA_Mag,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
10.8,25,37,48,61.6,FA_Tim,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
0.04026966292134841,0.0442858172903598,0.05228981544771018,0.05555555555555566,0.06011038489469859,SP_ROC,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
56,64,71,81.5,90.4,SP_Dur,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
14.2,25.85,44,89,115.2,SP_Mag,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
200.6,217,233,239.5,249.6,SP_Tim,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
47.2,60,80,132,166,Wet_BFL_Dur,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
3.1176000000000004,4.25,6.120000000000001,8.8445,14.239999999999998,Wet_BFL_Mag_10,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
4.954,9.9425,18,32.175,46.099999999999994,Wet_BFL_Mag_50,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
40.2,94,148,170.5,183.8,Wet_Tim,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
83,87,92,140,186,Peak_Tim_10,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
123,178,214,225.625,231.1,Peak_Tim_2,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
84.69999999999999,95,118.75,224,233.5,Peak_Tim_5,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
1,1,1,2,2,Peak_Dur_10,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
1.3000000000000007,14.5,27.5,38,52.8,Peak_Dur_2,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
1,1,2,3,3,Peak_Dur_5,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
257,257,257,257,257,Peak_10,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
60,60,60,60,60,Peak_2,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
169.8,169.8,169.8,169.8,169.8,Peak_5,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
1,1,1,1,1,Peak_Fre_10,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
1,1.25,3,4,5,Peak_Fre_2,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
1,1,1,1.75,2,Peak_Fre_5,8933522,observed,10343500,REF,SAGEHEN C NR TRUCKEE CA,39.43157246,-120.2379793,0.59375,NA,NA,NA
128,158,193,206.5,208,DS_Dur_WS,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
210.1,220.75,245.5,281.75,299.59999999999997,DS_Tim,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
0,0,0,0.04,0.1,DS_Mag_50,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
0,0.1,0.17,0.302,0.3799999999999997,DS_Mag_90,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
2,2,5.5,8.25,10.5,FA_Dur,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
1.3764807172053135,2.5722336700890076,5.831651035770458,12.207937479781094,14.462992696814895,FA_Mag,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
5.600000000000001,9.5,22,38.75,47.89999999999999,FA_Tim,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
0.08109090909090916,0.09723466188983428,0.1660685805422647,0.190625,0.22250000000000003,SP_ROC,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
35.6,48.5,72.5,101.5,118,SP_Dur,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
1.54,2.875,22.5,53,67.4,SP_Mag,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
158.3,167.75,184,201,210.6,SP_Tim,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
69,69.5,115,143.5,151,Wet_BFL_Dur,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
0.08,0.08449999999999999,0.2,0.606,0.8,Wet_BFL_Mag_10,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
0.23,0.4,0.7,4.8,8.6,Wet_BFL_Mag_50,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
34,40,49,96.5,110,Wet_Tim,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
146.95000000000002,147.625,148.75,149.875,150.54999999999998,Peak_Tim_10,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
144.70000000000002,148.75,162.5,166.5,171.4,Peak_Tim_2,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
139,143.5,151,152,152.6,Peak_Tim_5,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
1.8000000000000007,3,5,7,8.2,Peak_Dur_10,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
1,1,1,7,12.200000000000005,Peak_Dur_2,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
1,1,1,7,10.599999999999998,Peak_Dur_5,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
134.8,134.8,134.8,134.8,134.8,Peak_10,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
53,53,53,53,53,Peak_2,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
93.6,93.6,93.6,93.6,93.6,Peak_5,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
1.3000000000000005,1.75,2.5,3.25,3.7,Peak_Fre_10,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
1,1,1,4,6,Peak_Fre_2,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
1,1,1,2,2.5999999999999996,Peak_Fre_5,20331150,observed,11023310,REF,RATTLESNAKE C A POWAY CA,32.9519902,-117.0497537,0.3709677419354839,3,RAIN,rain and seasonal groundwater
245.5,271,275,292.5,306,DS_Dur_WS,20331242,observed,11023325,REF,BEELER C A POMERADO RD NR POWAY CA,32.93976827,-117.0666984,0.16455696202531644,3,RAIN,rain and seasonal groundwater
